GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,IS_STARTER,EFF,TS_PCT,EFF_scaled,TS_PCT_scaled,MIN_scaled,IMPACT_SCORE
22400062,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,G,36.03,6.0,14.0,0.429,0.0,5.0,0.0,0.0,1.0,0.0,4.0,5.0,9.0,4.0,1.0,1.0,0.0,4.0,12.0,12.0,1,18.0,0.41551246537396125,0.4313725490196078,0.41551246537396125,0.8241657077100114,0.5444524715330349
22400062,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,G,34.22,4.0,12.0,0.333,1.0,7.0,0.143,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,9.0,15.0,1,8.0,0.375,0.23529411764705882,0.375,0.7825086306098963,0.4413702362417924
22400062,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,0,11.42,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,-5.0,0,1.0,0.2577319587628866,0.09803921568627451,0.2577319587628866,0.25776754890678943,0.1938655385754126
22400062,1610612747,LAL,Los Angeles,1629216,Gabe Vincent,Gabe,0,17.22,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,-2.0,0,3.0,0.5,0.13725490196078433,0.5,0.39125431530494814,0.32227825537579813
22400062,1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,Jaxson,0,15.33,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,10.0,-1.0,0,14.0,0.8503401360544218,0.35294117647058826,0.8503401360544218,0.3477560414269275,0.5006053238326401
22400062,1610612747,LAL,Los Angeles,1642261,Dalton Knecht,Dalton,0,15.78,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0,6.0,0.625,0.19607843137254902,0.625,0.3581127733026467,0.3733652045398136
22400062,1610612747,LAL,Los Angeles,1642355,Bronny James,Bronny,0,2.68,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0,-1.0,0.0,0.058823529411764705,0.0,0.056616800920598384,0.0405144520408854
22400072,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,F,19.52,3.0,9.0,0.333,0.0,2.0,0.0,4.0,6.0,0.667,1.0,3.0,4.0,1.0,0.0,1.0,4.0,3.0,10.0,0.0,1,4.0,0.42955326460481097,0.1568627450980392,0.42955326460481097,0.4441887226697353,0.3248676942215796
22400072,1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,Trayce,C,24.62,5.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,0.8,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,14.0,6.0,1,20.0,0.9722222222222222,0.47058823529411764,0.9722222222222222,0.5615650172612198,0.6483714659626796
22400072,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,G,23.07,8.0,15.0,0.533,4.0,7.0,0.571,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,20.0,9.0,1,18.0,0.6666666666666666,0.4313725490196078,0.6666666666666666,0.5258918296892979,0.5303165685146325
22400072,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,25.07,4.0,10.0,0.4,3.0,7.0,0.429,6.0,6.0,1.0,0.0,9.0,9.0,10.0,2.0,0.0,2.0,0.0,17.0,23.0,1,30.0,0.6724683544303797,0.6666666666666667,0.6724683544303797,0.5719217491369389,0.6399836977368623
22400072,1610612744,GSW,Golden State,1627741,Buddy Hield,Buddy,0,14.73,8.0,12.0,0.667,5.0,7.0,0.714,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,22.0,21.0,0,23.0,0.8842443729903537,0.5294117647058824,0.8842443729903537,0.3339470655926352,0.5772221374572497
22400072,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,0,14.48,3.0,4.0,0.75,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,8.0,26.0,0,13.0,0.819672131147541,0.3333333333333333,0.819672131147541,0.32819332566168,0.47769297037609965
22400072,1610612744,GSW,Golden State,1641764,Brandin Podziemski,Brandin,0,24.93,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,1.0,0.0,3.0,3.0,0.0,35.0,0,4.0,0.0,0.1568627450980392,0.0,0.568699654775604,0.2333549944718969
22400072,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,0,14.08,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,14.0,0,9.0,0.3472222222222222,0.2549019607843137,0.3472222222222222,0.3189873417721518,0.30182365351203766
22400072,1610612744,GSW,Golden State,1629001,De'Anthony Melton,De'Anthony,0,19.1,4.0,11.0,0.364,2.0,8.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,11.0,3.0,0,11.0,0.4629629629629629,0.29411764705882354,0.4629629629629629,0.43452243958573067,0.38689267958813744
22400072,1610612744,GSW,Golden State,203937,Kyle Anderson,Kyle,0,14.85,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,0,11.0,0.5,0.29411764705882354,0.5,0.3367088607594936,0.36865971705137746
22400072,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,0,14.88,5.0,11.0,0.455,3.0,8.0,0.375,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,15.0,10.0,0,13.0,0.6313131313131313,0.3333333333333333,0.6313131313131313,0.3373993095512082,0.4239470655926352
22400072,1610612744,GSW,Golden State,1630611,Gui Santos,Gui,0,5.12,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,0,4.0,0.797872340425532,0.1568627450980392,0.797872340425532,0.11277330264672036,0.3359387909608914
22400072,1610612757,POR,Portland,1641739,Toumani Camara,Toumani,F,29.88,3.0,8.0,0.375,2.0,4.0,0.5,3.0,4.0,0.75,4.0,2.0,6.0,4.0,2.0,0.0,2.0,4.0,11.0,-22.0,1,15.0,0.5635245901639344,0.37254901960784315,0.5635245901639344,0.6826237054085154,0.5228640965148722
22400072,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,33.17,6.0,18.0,0.333,2.0,8.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,16.0,-16.0,1,11.0,0.42372881355932207,0.29411764705882354,0.42372881355932207,0.7583429228998848,0.47226857976129144
22400072,1610612757,POR,Portland,1629028,Deandre Ayton,Deandre,C,30.95,5.0,12.0,0.417,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,2.0,0.0,1.0,2.0,10.0,-19.0,1,17.0,0.4166666666666667,0.4117647058823529,0.4166666666666667,0.7072497123130034,0.5018807960468421
22400072,1610612757,POR,Portland,1630166,Deni Avdija,Deni,G,27.48,4.0,10.0,0.4,0.0,3.0,0.0,7.0,8.0,0.875,2.0,5.0,7.0,2.0,2.0,2.0,4.0,2.0,15.0,-13.0,1,17.0,0.5547337278106509,0.4117647058823529,0.5547337278106509,0.6273878020713463,0.5193423413175403
22400072,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,32.62,5.0,12.0,0.417,2.0,7.0,0.286,3.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,3.0,15.0,-16.0,1,9.0,0.5630630630630631,0.2549019607843137,0.5630630630630631,0.7456846950517835,0.49458511174817943
22400072,1610612757,POR,Portland,1630703,Scoot Henderson,Scoot,0,27.9,7.0,18.0,0.389,0.0,5.0,0.0,8.0,9.0,0.889,1.0,3.0,4.0,4.0,0.0,0.0,2.0,3.0,22.0,-31.0,0,16.0,0.5009107468123861,0.39215686274509803,0.5009107468123861,0.6370540851553509,0.49825219468836024
22400072,1610612757,POR,Portland,1631200,Kris Murray,Kris,0,9.92,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-18.0,0,-3.0,0.13297872340425532,0.0196078431372549,0.13297872340425532,0.22324510932105865,0.11471028707249614
